"id","car_model_id","car_generation_id","name","created_at","updated_at"
"8778","1127","1174","Mazda 6 II (GH) Лифтбек",NULL,NULL
"8779","1127","1174","Mazda 6 II (GH) Универсал 5 дв.",NULL,NULL
"8780","1127","1175","Mazda 6 I (GG) Седан",NULL,NULL
"8781","1127","1175","Mazda 6 I (GG) Лифтбек",NULL,NULL
"8782","1127","1175","Mazda 6 I (GG) Универсал 5 дв.",NULL,NULL
"8783","1130",NULL,"818",NULL,NULL
"8787","1143","1196","Mazda Carol V",NULL,NULL
"8788","1143","1197","Mazda Carol IV",NULL,NULL
"8789","1143","1198","Mazda Carol III",NULL,NULL
"8791","1150",NULL,"Efini MS-8",NULL,NULL
"8793","1156","1205","Mazda Familia VII (BH) Седан",NULL,NULL
"8794","1156","1205","Mazda Familia VII (BH) Хэтчбек 5 дв.",NULL,NULL
"8795","1156","1205","Mazda Familia VII (BH) Универсал 5 дв.",NULL,NULL
"8796","1156","1206","Mazda Familia VI (BG) Седан",NULL,NULL
"8797","1156","1206","Mazda Familia VI (BG) Хэтчбек 5 дв.",NULL,NULL
"8798","1156","1206","Mazda Familia VI (BG) Универсал 5 дв.",NULL,NULL
"8799","1159","1208","Mazda Luce III",NULL,NULL
"8800","1161","1210","Mazda MPV II (LW)",NULL,NULL
"8801","1161","1211","Mazda MPV I (LV)",NULL,NULL
"8804","1173","1226","Mazda RX-7 II (FC)",NULL,NULL
"8805","1173","1227","Mazda RX-7 I (SA)",NULL,NULL
"8806","1176","1229","Mazda Sentia I (HD)",NULL,NULL
"8807","1178","1231","Mazda Tribute I",NULL,NULL
"8809","1188","1237","Mercedes-Benz B-klasse I (W245) Рестайлинг",NULL,NULL
"8810","1188","1238","Mercedes-Benz B-klasse I (W245)",NULL,NULL
"8811","1190",NULL,"Citan",NULL,NULL
"8814","1196","1253","Mercedes-Benz E-klasse IV (W212, S212, C207) Кабриолет",NULL,NULL
"8815","1196","1253","Mercedes-Benz E-klasse IV (W212, S212, C207) Седан",NULL,NULL
"8816","1196","1253","Mercedes-Benz E-klasse IV (W212, S212, C207) Купе",NULL,NULL
"8817","1196","1253","Mercedes-Benz E-klasse IV (W212, S212, C207) Универсал 5 дв.",NULL,NULL
"8818","1196","1254","Mercedes-Benz E-klasse III (W211, S211) Универсал 5 дв.",NULL,NULL
"8819","1196","1254","Mercedes-Benz E-klasse III (W211, S211) Седан",NULL,NULL
"8820","1196","1255","Mercedes-Benz E-klasse II (W210, S210) Универсал 5 дв.",NULL,NULL
"8821","1196","1255","Mercedes-Benz E-klasse II (W210, S210) Седан",NULL,NULL
"8822","1196","1256","Mercedes-Benz E-klasse I (W124) Купе",NULL,NULL
"8823","1196","1256","Mercedes-Benz E-klasse I (W124) Универсал 5 дв.",NULL,NULL
"8824","1196","1256","Mercedes-Benz E-klasse I (W124) Кабриолет",NULL,NULL
"8825","1196","1256","Mercedes-Benz E-klasse I (W124) Седан",NULL,NULL
"8826","1191","1245","Mercedes-Benz CL-klasse III (C216)",NULL,NULL
"8827","1191","1246","Mercedes-Benz CL-klasse II (C215)",NULL,NULL
"8828","1191","1247","Mercedes-Benz CL-klasse I (C140)",NULL,NULL
"8829","1202","1269","Mercedes-Benz R-klasse I",NULL,NULL
"8830","1203","1271","Mercedes-Benz S-klasse V (W221) Рестайлинг Седан",NULL,NULL
"8831","1203","1271","Mercedes-Benz S-klasse V (W221) Рестайлинг Лимузин",NULL,NULL
"8832","1203","1272","Mercedes-Benz S-klasse V (W221) Лимузин",NULL,NULL
"8833","1203","1272","Mercedes-Benz S-klasse V (W221) Седан",NULL,NULL
"8834","1203","1273","Mercedes-Benz S-klasse IV (W220) Седан",NULL,NULL
"8835","1203","1273","Mercedes-Benz S-klasse IV (W220) Лимузин",NULL,NULL
"8836","1203","1274","Mercedes-Benz S-klasse III (W140) Лимузин",NULL,NULL
"8837","1203","1274","Mercedes-Benz S-klasse III (W140) Купе",NULL,NULL
"8838","1203","1274","Mercedes-Benz S-klasse III (W140) Седан",NULL,NULL
"8839","1203","1275","Mercedes-Benz S-klasse II (W126) Купе",NULL,NULL
"8840","1203","1275","Mercedes-Benz S-klasse II (W126) Седан",NULL,NULL
"8841","1203","1276","Mercedes-Benz S-klasse I (W116)",NULL,NULL
"8843","1208","2487","Mercedes-Benz V-classe I (W638)",NULL,NULL
"8844","1217","1300","Mercury Grand Marquis III",NULL,NULL
"8845","1217","1301","Mercury Grand Marquis II",NULL,NULL
"8846","1217","1302","Mercury Grand Marquis I",NULL,NULL
"8850","1239",NULL,"Metro",NULL,NULL
"8853","1244",NULL,"TF",NULL,NULL
"8857","1257",NULL,"Clubvan",NULL,NULL
"8858","1259",NULL,"Coupe",NULL,NULL
"8859","1260","1328","Mini Hatch II",NULL,NULL
"8860","1260","1329","Mini Hatch I",NULL,NULL
"8861","1265",NULL,"Aspire",NULL,NULL
"8862","1269",NULL,"Challenger",NULL,NULL
"8863","1266","1332","Mitsubishi ASX I",NULL,NULL
"8865","1278","1348","Mitsubishi Eclipse III Купе",NULL,NULL
"8866","1278","1348","Mitsubishi Eclipse III Кабриолет",NULL,NULL
"8867","1278","1349","Mitsubishi Eclipse II",NULL,NULL
"8868","1278","1350","Mitsubishi Eclipse I",NULL,NULL
"8869","1274","1343","Mitsubishi Delica IV",NULL,NULL
"8870","1274","1344","Mitsubishi Delica III",NULL,NULL
"8871","1284","1354","Mitsubishi Galant VIII Седан",NULL,NULL
"8872","1284","1354","Mitsubishi Galant VIII Универсал 5 дв.",NULL,NULL
"8873","1284","1355","Mitsubishi Galant VII Седан",NULL,NULL
"8874","1284","1355","Mitsubishi Galant VII Хэтчбек 5 дв.",NULL,NULL
"8875","1284","1356","Mitsubishi Galant VI Седан",NULL,NULL
"8876","1284","1356","Mitsubishi Galant VI Хэтчбек 5 дв.",NULL,NULL
"8877","1284","1357","Mitsubishi Galant V",NULL,NULL
"8878","1284","1358","Mitsubishi Galant IV Седан",NULL,NULL
"8879","1284","1358","Mitsubishi Galant IV Универсал 5 дв.",NULL,NULL
"8880","1284","1359","Mitsubishi Galant III Универсал 5 дв.",NULL,NULL
"8881","1284","1359","Mitsubishi Galant III Седан",NULL,NULL
"8883","1280",NULL,"Emeraude",NULL,NULL
"8884","1290","1361","Mitsubishi L200 III",NULL,NULL
"8886","1300","1393","Mitsubishi Outlander III",NULL,NULL
"8887","1300","1394","Mitsubishi Outlander II",NULL,NULL
"8888","1300","1395","Mitsubishi Outlander I",NULL,NULL
"8889","1296","1383","Mitsubishi Minica VII",NULL,NULL
"8890","1296","1384","Mitsubishi Minica VI",NULL,NULL
"8893","1306","1405","Mitsubishi Pajero Sport I",NULL,NULL
"8894","1310","1407","Mitsubishi RVR II",NULL,NULL
"8895","1310","1408","Mitsubishi RVR I",NULL,NULL
"8897","1316","1415","Mitsubishi Space Wagon II",NULL,NULL
"8898","1316","1416","Mitsubishi Space Wagon I",NULL,NULL
"8900","1325",NULL,"Like",NULL,NULL
"8901","1323",NULL,"Himiko",NULL,NULL
"8903","1337",NULL,"4/4",NULL,NULL
"8904","1331","1427","Mitsuoka Ryoga I (P11) Седан",NULL,NULL
"8905","1331","1427","Mitsuoka Ryoga I (P11) Универсал 5 дв.",NULL,NULL
"8906","1340",NULL,"Aero SuperSports",NULL,NULL
"8911","1351","1437","Nissan 300ZX I (Z31)",NULL,NULL
"8912","1363","1453","Nissan Bluebird Sylphy I (G10)",NULL,NULL
"8915","1368","1476","Nissan Cima IV (F50)",NULL,NULL
"8916","1368","1477","Nissan Cima III (Y33)",NULL,NULL
"8918","1366","1469","Nissan Cefiro II (A32) Универсал 5 дв.",NULL,NULL
"8919","1366","1469","Nissan Cefiro II (A32) Седан",NULL,NULL
"8920","1366","1470","Nissan Cefiro I (A31)",NULL,NULL
"8922","1379","1491","Nissan Gloria X (Y33)",NULL,NULL
"8923","1379","1492","Nissan Gloria IX (Y32)",NULL,NULL
"8924","1379","1493","Nissan Gloria VIII (Y31)",NULL,NULL
"8925","1379","1494","Nissan Gloria VI (430)",NULL,NULL
"8926","1376","1485","Nissan Fairlady Z V (Z33) Родстер",NULL,NULL
"8927","1376","1485","Nissan Fairlady Z V (Z33) Купе",NULL,NULL
"8928","1376","1486","Nissan Fairlady Z IV (Z32) Родстер",NULL,NULL
"8929","1376","1486","Nissan Fairlady Z IV (Z32) Купе",NULL,NULL
"8930","1376","1487","Nissan Fairlady Z III (Z31)",NULL,NULL
"8931","1385","1500","Nissan Laurel VII (C34)",NULL,NULL
"8932","1385","1501","Nissan Laurel VI (C33)",NULL,NULL
"8933","1385","1502","Nissan Laurel V (C32)",NULL,NULL
"8934","1385","1503","Nissan Laurel IV (C31)",NULL,NULL
"8935","1385","1504","Nissan Laurel III (C230)",NULL,NULL
"8937","1387","1506","Nissan Leopard III (Y32)",NULL,NULL
"8938","1387","1507","Nissan Leopard II (F31)",NULL,NULL
"8939","1394","1521","Nissan Moco I",NULL,NULL
"8940","1400",NULL,"NX Coupe",NULL,NULL
"8941","1401","1533","Nissan Otti (Dayz) III",NULL,NULL
"8942","1401","1534","Nissan Otti (Dayz) I (H91)",NULL,NULL
"8945","1420","1561","Oldsmobile Silhouette I",NULL,NULL
"8946","1425","1566","Opel Antara I",NULL,NULL
"8950","1416","1555","Oldsmobile Eighty-Eight IX Седан",NULL,NULL
"8951","1416","1555","Oldsmobile Eighty-Eight IX Купе",NULL,NULL
"8952","1416","1556","Oldsmobile Eighty-Eight VIII Седан",NULL,NULL
"8953","1416","1556","Oldsmobile Eighty-Eight VIII Купе",NULL,NULL
"8958","1438","1594","Opel Kadett D Хэтчбек 5 дв.",NULL,NULL
"8959","1438","1594","Opel Kadett D Хэтчбек 3 дв.",NULL,NULL
"8960","1438","1594","Opel Kadett D Универсал 3 дв.",NULL,NULL
"8961","1438","1594","Opel Kadett D Универсал 5 дв.",NULL,NULL
"8962","1438","1595","Opel Kadett C Седан",NULL,NULL
"8963","1438","1595","Opel Kadett C Купе",NULL,NULL
"8964","1438","1595","Opel Kadett C Хэтчбек 3 дв.",NULL,NULL
"8965","1438","1595","Opel Kadett C Универсал 3 дв.",NULL,NULL
"8966","1451","1612","Opel Vectra B Седан",NULL,NULL
"8967","1451","1612","Opel Vectra B Хэтчбек 5 дв.",NULL,NULL
"8968","1451","1612","Opel Vectra B Универсал 5 дв.",NULL,NULL
"8969","1451","1613","Opel Vectra A Седан",NULL,NULL
"8970","1451","1613","Opel Vectra A Хэтчбек 5 дв.",NULL,NULL
"8971","1453","1616","Opel Zafira B",NULL,NULL
"8972","1453","1617","Opel Zafira A",NULL,NULL
"8976","1477","1630","Peugeot 3008 I",NULL,NULL
"8980","1501","1646","Peugeot Partner II",NULL,NULL
"8981","1501","1647","Peugeot Partner I",NULL,NULL
"8982","1511",NULL,"Turismo",NULL,NULL
"8985","1517","1661","Pontiac Firebird III Купе",NULL,NULL
"8986","1517","1661","Pontiac Firebird III Кабриолет",NULL,NULL
"8987","1517","1662","Pontiac Firebird II",NULL,NULL
"8988","1517","1663","Pontiac Firebird I Купе",NULL,NULL
"8989","1517","1663","Pontiac Firebird I Кабриолет",NULL,NULL
"8991","1512","1654","Plymouth Voyager II",NULL,NULL
"8992","1512","1655","Plymouth Voyager I",NULL,NULL
"8993","1525","1674","Pontiac LeMans I Седан",NULL,NULL
"8994","1525","1674","Pontiac LeMans I Хэтчбек 3 дв.",NULL,NULL
"8996","1536","1690","Porsche 911 VI (997) Кабриолет",NULL,NULL
"8997","1536","1690","Porsche 911 VI (997) Тарга",NULL,NULL
"8998","1536","1690","Porsche 911 VI (997) Купе",NULL,NULL
"8999","1536","1691","Porsche 911 V (996) Кабриолет",NULL,NULL
"9000","1536","1691","Porsche 911 V (996) Купе",NULL,NULL
"9001","1536","1692","Porsche 911 IV (993) Тарга",NULL,NULL
"9002","1536","1692","Porsche 911 IV (993) Кабриолет",NULL,NULL
"9003","1536","1692","Porsche 911 IV (993) Купе",NULL,NULL
"9004","1536","1693","Porsche 911 III (964) Кабриолет",NULL,NULL
"9005","1536","1693","Porsche 911 III (964) Купе",NULL,NULL
"9006","1536","1694","Porsche 911 II (930) Спидстер",NULL,NULL
"9007","1536","1694","Porsche 911 II (930) Родстер",NULL,NULL
"9008","1536","1694","Porsche 911 II (930) Купе",NULL,NULL
"9009","1536","1695","Porsche 911 I (901, 911) Тарга",NULL,NULL
"9010","1536","1695","Porsche 911 I (901, 911) Купе",NULL,NULL
"9014","1528","1678","Pontiac Phoenix I Седан",NULL,NULL
"9015","1528","1678","Pontiac Phoenix I Купе",NULL,NULL
"9016","1549","1707","Porsche Panamera I",NULL,NULL
"9018","1551",NULL,"Padmini",NULL,NULL
"9021","1560","1711","Proton Satria I (300 Series)",NULL,NULL
"9023","1564","1717","PUCH Pinzgauer 718",NULL,NULL
"9024","1564","1718","PUCH Pinzgauer 710",NULL,NULL
"9025","1564","1719","PUCH Pinzgauer 712",NULL,NULL
"9027","1547","1705","Porsche Cayman I (987)",NULL,NULL
"9029","1559","1709","Proton Saga I Хэтчбек 5 дв.",NULL,NULL
"9030","1559","1709","Proton Saga I Седан",NULL,NULL
"9031","1569",NULL,"Scimitar Sabre",NULL,NULL
"9035","1588","1732","Renault Clio III Универсал 5 дв.",NULL,NULL
"9036","1588","1732","Renault Clio III Хэтчбек 5 дв.",NULL,NULL
"9037","1588","1732","Renault Clio III Хэтчбек 3 дв.",NULL,NULL
"9038","1588","1733","Renault Clio II Хэтчбек 3 дв.",NULL,NULL
"9039","1588","1733","Renault Clio II Хэтчбек 5 дв.",NULL,NULL
"9040","1588","1734","Renault Clio I Хэтчбек 5 дв.",NULL,NULL
"9041","1588","1734","Renault Clio I Хэтчбек 3 дв.",NULL,NULL
"9042","1589",NULL,"Duster",NULL,NULL
"9043","1590","1736","Renault Espace III",NULL,NULL
"9044","1590","1737","Renault Espace II",NULL,NULL
"9045","1590","1738","Renault Espace I",NULL,NULL
"9046","1600","1758","Renault Modus I",NULL,NULL
"9048","1607","1771","Renault Twingo II",NULL,NULL
"9049","1607","1772","Renault Twingo I",NULL,NULL
"9050","1602","1762","Renault Safrane I Рестайлинг",NULL,NULL
"9051","1602","1763","Renault Safrane I",NULL,NULL
"9053","1613","1777","Renault Samsung SM5 I",NULL,NULL
"9056","1598","1751","Renault Logan I Рестайлинг",NULL,NULL
"9057","1598","1752","Renault Logan I",NULL,NULL
"9058","1621",NULL,"Wraith",NULL,NULL
"9060","1626","1789","Rover 400 I (R8) Универсал 5 дв.",NULL,NULL
"9061","1626","1789","Rover 400 I (R8) Седан",NULL,NULL
"9063","1636","1796","Saab 9-3 I Кабриолет",NULL,NULL
"9064","1636","1796","Saab 9-3 I Хэтчбек 5 дв.",NULL,NULL
"9065","1636","1796","Saab 9-3 I Хэтчбек 3 дв.",NULL,NULL
"9067","1641","1800","Saab 900 I Кабриолет",NULL,NULL
"9068","1641","1800","Saab 900 I Седан",NULL,NULL
"9069","1641","1800","Saab 900 I Хэтчбек 5 дв.",NULL,NULL
"9070","1641","1800","Saab 900 I Хэтчбек 3 дв.",NULL,NULL
"9073","1651",NULL,"LS",NULL,NULL
"9074","1655","1807","Saturn SC I",NULL,NULL
"9080","1659","1813","Saturn VUE I",NULL,NULL
"9081","1667","1820","SEAT Alhambra I",NULL,NULL
"9082","1674","1833","SEAT Leon II",NULL,NULL
"9083","1674","1834","SEAT Leon I",NULL,NULL
"9085","1678","1836","SEAT Toledo III",NULL,NULL
"9086","1678","1837","SEAT Toledo II",NULL,NULL
"9087","1678","1838","SEAT Toledo I",NULL,NULL
"9089","1683","1843","Skoda Fabia I Седан",NULL,NULL
"9090","1683","1843","Skoda Fabia I Хэтчбек 5 дв.",NULL,NULL
"9091","1683","1843","Skoda Fabia I Универсал 5 дв.",NULL,NULL
"9092","1670","1823","SEAT Cordoba I Рестайлинг Седан",NULL,NULL
"9093","1670","1823","SEAT Cordoba I Рестайлинг Купе",NULL,NULL
"9094","1670","1823","SEAT Cordoba I Рестайлинг Универсал 5 дв.",NULL,NULL
"9095","1670","1824","SEAT Cordoba I Купе",NULL,NULL
"9096","1670","1824","SEAT Cordoba I Универсал 5 дв.",NULL,NULL
"9097","1670","1824","SEAT Cordoba I Седан",NULL,NULL
"9098","1681","1840","Skoda 100 Series I Купе",NULL,NULL
"9099","1681","1840","Skoda 100 Series I Седан",NULL,NULL
"9101","1689","1853","Skoda Superb II Лифтбек",NULL,NULL
"9102","1689","1853","Skoda Superb II Универсал 5 дв.",NULL,NULL
"9103","1689","1854","Skoda Superb I",NULL,NULL
"9106","1701","1867","Ssang Yong Chairman I (H)",NULL,NULL
"9108","1699","1862","Ssang Yong Actyon II",NULL,NULL
"9109","1699","1863","Ssang Yong Actyon I",NULL,NULL
"9110","1707","1875","Ssang Yong Rexton II",NULL,NULL
"9111","1707","1876","Ssang Yong Rexton I",NULL,NULL
"9113","1705","1871","Ssang Yong Kyron I",NULL,NULL
"9114","1714","1880","Subaru Domingo I",NULL,NULL
"9116","1718","1887","Subaru Justy III",NULL,NULL
"9117","1718","1888","Subaru Justy II Хэтчбек 5 дв.",NULL,NULL
"9118","1718","1888","Subaru Justy II Хэтчбек 3 дв.",NULL,NULL
"9119","1718","1889","Subaru Justy I Рестайлинг Хэтчбек 5 дв.",NULL,NULL
"9120","1718","1889","Subaru Justy I Рестайлинг Хэтчбек 3 дв.",NULL,NULL
"9121","1718","1890","Subaru Justy I Хэтчбек 5 дв.",NULL,NULL
"9122","1718","1890","Subaru Justy I Хэтчбек 3 дв.",NULL,NULL
"9123","1719","1891","Subaru Legacy VI",NULL,NULL
"9124","1719","1893","Subaru Legacy IV Седан",NULL,NULL
"9125","1719","1893","Subaru Legacy IV Универсал 5 дв.",NULL,NULL
"9126","1719","1894","Subaru Legacy III Седан",NULL,NULL
"9127","1719","1894","Subaru Legacy III Универсал 5 дв.",NULL,NULL
"9128","1719","1895","Subaru Legacy II Седан",NULL,NULL
"9129","1719","1895","Subaru Legacy II Универсал 5 дв.",NULL,NULL
"9130","1719","1896","Subaru Legacy I Седан",NULL,NULL
"9131","1719","1896","Subaru Legacy I Универсал 5 дв.",NULL,NULL
"9132","1723","1900","Subaru Outback III Седан",NULL,NULL
"9133","1723","1900","Subaru Outback III Универсал 5 дв.",NULL,NULL
"9134","1723","1901","Subaru Outback II Седан",NULL,NULL
"9135","1723","1901","Subaru Outback II Универсал 5 дв.",NULL,NULL
"9136","1723","1902","Subaru Outback I Седан",NULL,NULL
"9137","1723","1902","Subaru Outback I Универсал 5 дв.",NULL,NULL
"9142","1737","1909","Suzuki Alto VI (HA24)",NULL,NULL
"9143","1737","1910","Suzuki Alto V",NULL,NULL
"9144","1737","1911","Suzuki Alto IV Хэтчбек 5 дв.",NULL,NULL
"9145","1737","1911","Suzuki Alto IV Хэтчбек 3 дв.",NULL,NULL
"9146","1737","1912","Suzuki Alto III",NULL,NULL
"9147","1737","1913","Suzuki Alto II",NULL,NULL
"9148","1737","1914","Suzuki Alto I",NULL,NULL
"9150","1735",NULL,"XV",NULL,NULL
"9151","1739",NULL,"Cappuccino",NULL,NULL
"9152","1741",NULL,"Ertiga",NULL,NULL
"9153","1743",NULL,"Every",NULL,NULL
"9154","1747","1928","Suzuki Jimny III Рестайлинг 1 Внедорожник 3 дв.",NULL,NULL
"9155","1747","1928","Suzuki Jimny III Рестайлинг 1 Внедорожник открытый",NULL,NULL
"9156","1747","1929","Suzuki Jimny III Внедорожник открытый",NULL,NULL
"9157","1747","1929","Suzuki Jimny III Внедорожник 3 дв.",NULL,NULL
"9158","1747","1930","Suzuki Jimny II (Samurai)",NULL,NULL
"9159","1745","1923","Suzuki Grand Vitara III Внедорожник 3 дв.",NULL,NULL
"9160","1745","1923","Suzuki Grand Vitara III Внедорожник 5 дв.",NULL,NULL
"9161","1745","1924","Suzuki Grand Vitara II Внедорожник открытый",NULL,NULL
"9162","1745","1924","Suzuki Grand Vitara II Внедорожник 5 дв.",NULL,NULL
"9163","1745","1924","Suzuki Grand Vitara II Внедорожник 3 дв.",NULL,NULL
"9167","1751","1934","Suzuki Liana I Седан",NULL,NULL
"9168","1751","1934","Suzuki Liana I Универсал 5 дв.",NULL,NULL
"9170","1755","1939","Suzuki Solio I",NULL,NULL
"9174","1761","1948","Suzuki Wagon R III",NULL,NULL
"9175","1761","1949","Suzuki Wagon R II",NULL,NULL
"9176","1761","1950","Suzuki Wagon R I",NULL,NULL
"9178","1759","1946","Suzuki SX4 I (Classic) Седан",NULL,NULL
"9179","1759","1946","Suzuki SX4 I (Classic) Хэтчбек 5 дв.",NULL,NULL
"9183","1773","1956","TATA Indica I",NULL,NULL
"9186","1783",NULL,"Roadster",NULL,NULL
"9188","1784",NULL,"Century",NULL,NULL
"9192","1790",NULL,"Serce",NULL,NULL
"9193","1796","1975","Toyota Aristo I",NULL,NULL
"9195","1793","1969","Toyota Allion I",NULL,NULL
"9196","1794","1971","Toyota Alphard I Рестайлинг",NULL,NULL
"9197","1794","1972","Toyota Alphard I",NULL,NULL
"9198","1802","1985","Toyota Aygo II",NULL,NULL
"9199","1802","1986","Toyota Aygo I Хэтчбек 5 дв.",NULL,NULL
"9200","1802","1986","Toyota Aygo I Хэтчбек 3 дв.",NULL,NULL
"9201","1803","1988","Toyota bB I Пикап Полуторная кабина",NULL,NULL
"9202","1803","1988","Toyota bB I Компактвэн",NULL,NULL
"9204","1799","1979","Toyota Avalon III",NULL,NULL
"9205","1799","1980","Toyota Avalon II",NULL,NULL
"9206","1799","1981","Toyota Avalon I",NULL,NULL
"9207","1809",NULL,"Cami",NULL,NULL
"9208","1811","2001","Toyota Carina ED II (T180)",NULL,NULL
"9209","1811","2002","Toyota Carina ED I (T160)",NULL,NULL
"9210","1817","2024","Toyota Chaser V (X90)",NULL,NULL
"9211","1817","2025","Toyota Chaser IV (X80)",NULL,NULL
"9212","1817","2026","Toyota Chaser III (X70)",NULL,NULL
"9213","1817","2027","Toyota Chaser I",NULL,NULL
"9215","1821","2041","Toyota Corona X (T190) Седан-хардтоп",NULL,NULL
"9216","1821","2041","Toyota Corona X (T190) Седан",NULL,NULL
"9217","1821","2041","Toyota Corona X (T190) Универсал 5 дв.",NULL,NULL
"9218","1821","2042","Toyota Corona IX (T170) Седан-хардтоп",NULL,NULL
"9219","1821","2042","Toyota Corona IX (T170) Хэтчбек 5 дв.",NULL,NULL
"9220","1821","2042","Toyota Corona IX (T170) Седан",NULL,NULL
"9221","1821","2043","Toyota Corona VII (T140)",NULL,NULL
"9222","1821","2044","Toyota Corona VI (T130) Седан",NULL,NULL
"9223","1821","2044","Toyota Corona VI (T130) Лифтбек",NULL,NULL
"9224","1821","2044","Toyota Corona VI (T130) Универсал 5 дв.",NULL,NULL
"9225","1821","2045","Toyota Corona V (T100, T110, T120) Седан",NULL,NULL
"9226","1821","2045","Toyota Corona V (T100, T110, T120) Седан 2 дв.",NULL,NULL
"9227","1821","2045","Toyota Corona V (T100, T110, T120) Купе-хардтоп",NULL,NULL
"9228","1821","2045","Toyota Corona V (T100, T110, T120) Универсал 5 дв.",NULL,NULL
"9229","1815","2019","Toyota Celsior II (F20)",NULL,NULL
"9230","1815","2020","Toyota Celsior I (F10)",NULL,NULL
"9231","1823","2049","Toyota Cressida II (X50, X60) Универсал 5 дв.",NULL,NULL
"9232","1823","2049","Toyota Cressida II (X50, X60) Седан",NULL,NULL
"9233","1823","2050","Toyota Cressida I (X30, X40) Седан",NULL,NULL
"9234","1823","2050","Toyota Cressida I (X30, X40) Универсал 5 дв.",NULL,NULL
"9237","1825","2057","Toyota Crown Majesta V (S200)",NULL,NULL
"9238","1825","2058","Toyota Crown Majesta IV (S180)",NULL,NULL
"9239","1825","2059","Toyota Crown Majesta III (S170)",NULL,NULL
"9240","1825","2060","Toyota Crown Majesta II (S150)",NULL,NULL
"9241","1825","2061","Toyota Crown Majesta I (S140)",NULL,NULL
"9246","1840","2081","Toyota Highlander II (U40)",NULL,NULL
"9247","1840","2082","Toyota Highlander I (U20)",NULL,NULL
"9248","1841","2084","Toyota Hilux Surf III",NULL,NULL
"9249","1841","2085","Toyota Hilux Surf II Внедорожник 3 дв.",NULL,NULL
"9250","1841","2085","Toyota Hilux Surf II Внедорожник 5 дв.",NULL,NULL
"9251","1841","2086","Toyota Hilux Surf I",NULL,NULL
"9252","1847","2095","Toyota Ist I",NULL,NULL
"9253","1831","2075","Toyota Estima II",NULL,NULL
"9254","1831","2076","Toyota Estima I",NULL,NULL
"9255","1850","2106","Toyota Land Cruiser Prado 120 Series Внедорожник 3 дв.",NULL,NULL
"9256","1850","2106","Toyota Land Cruiser Prado 120 Series Внедорожник 5 дв.",NULL,NULL
"9257","1850","2107","Toyota Land Cruiser Prado 90 Series Внедорожник 3 дв.",NULL,NULL
"9258","1850","2107","Toyota Land Cruiser Prado 90 Series Внедорожник 5 дв.",NULL,NULL
"9259","1850","2108","Toyota Land Cruiser Prado 70 Series Внедорожник 3 дв.",NULL,NULL
"9260","1850","2108","Toyota Land Cruiser Prado 70 Series Внедорожник 5 дв.",NULL,NULL
"9267","1871","2120","Vauxhall Astra H Кабриолет",NULL,NULL
"9268","1871","2120","Vauxhall Astra H Хэтчбек 3 дв.",NULL,NULL
"9269","1871","2120","Vauxhall Astra H Хэтчбек 5 дв.",NULL,NULL
"9270","1871","2120","Vauxhall Astra H Универсал 5 дв.",NULL,NULL
"9271","1871","2121","Vauxhall Astra G Купе",NULL,NULL
"9272","1871","2121","Vauxhall Astra G Хэтчбек 5 дв.",NULL,NULL
"9273","1871","2121","Vauxhall Astra G Хэтчбек 3 дв.",NULL,NULL
"9274","1871","2121","Vauxhall Astra G Универсал 5 дв.",NULL,NULL
"9275","1871","2122","Vauxhall Astra F Кабриолет",NULL,NULL
"9276","1871","2122","Vauxhall Astra F Хэтчбек 5 дв.",NULL,NULL
"9277","1871","2122","Vauxhall Astra F Хэтчбек 3 дв.",NULL,NULL
"9278","1871","2123","Vauxhall Astra E Кабриолет",NULL,NULL
"9279","1871","2123","Vauxhall Astra E Седан",NULL,NULL
"9280","1871","2123","Vauxhall Astra E Хэтчбек 5 дв.",NULL,NULL
"9281","1871","2123","Vauxhall Astra E Хэтчбек 3 дв.",NULL,NULL
"9282","1871","2123","Vauxhall Astra E Универсал 5 дв.",NULL,NULL
"9283","1871","2124","Vauxhall Astra D Хэтчбек 5 дв.",NULL,NULL
"9284","1871","2124","Vauxhall Astra D Универсал 5 дв.",NULL,NULL
"9285","1871","2124","Vauxhall Astra D Хэтчбек 3 дв.",NULL,NULL
"9287","1877","2133","Vauxhall Corsa B Хэтчбек 5 дв.",NULL,NULL
"9288","1877","2133","Vauxhall Corsa B Хэтчбек 3 дв.",NULL,NULL
"9289","1869",NULL,"Adam",NULL,NULL
"9290","1879",NULL,"Monterey",NULL,NULL
"9291","1883",NULL,"Senator",NULL,NULL
"9292","1885","2140","Vauxhall Tigra A",NULL,NULL
"9294","1891",NULL,"VXR8",NULL,NULL
"9295","1889","2144","Vauxhall Victor FD Универсал 5 дв.",NULL,NULL
"9296","1889","2144","Vauxhall Victor FD Седан",NULL,NULL
"9297","1893",NULL,"M12",NULL,NULL
"9298","1897",NULL,"300 Atlantique",NULL,NULL
"9299","1905","2158","Volkswagen Eos I",NULL,NULL
"9300","1907",NULL,"Golf Country",NULL,NULL
"9301","1899",NULL,"181",NULL,NULL
"9302","1903",NULL,"Corrado",NULL,NULL
"9303","1911",NULL,"Iltis",NULL,NULL
"9304","1915","2176","Volkswagen Multivan T4",NULL,NULL
"9305","1909","2167","Volkswagen Golf Plus I",NULL,NULL
"9306","1917","2178","Volkswagen Passat B6 Седан",NULL,NULL
"9307","1917","2178","Volkswagen Passat B6 Универсал 5 дв.",NULL,NULL
